,rank,player,age,team_id,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,year,player_url,player_img
0,1,Jerry Lucas,23,CIN,73.5,73.5,83,0.886,79,41.4,17.7,17.4,2.6,NO DATA,NO DATA,.527,NO DATA,.779,12.7,.187,1964,https://www.basketball-reference.com//players/l/lucasje01.html,https://www.basketball-reference.com/req/202106291/images/players/lucasje01.jpg
1,2,Gus Johnson,25,BAL,7.5,7.5,83,0.090,78,36.5,17.3,13.6,2.2,NO DATA,NO DATA,.430,NO DATA,.658,3.5,.060,1964,https://www.basketball-reference.com//players/j/johnsgu01.html,https://www.basketball-reference.com/req/202106291/images/players/johnsgu01.jpg
2,3,Nate Thurmond,22,SFW,2.0,2.0,83,0.024,76,25.9,7.0,10.4,1.1,NO DATA,NO DATA,.395,NO DATA,.549,3.5,.085,1964,https://www.basketball-reference.com//players/t/thurmna01.html,https://www.basketball-reference.com/req/202106291/images/players/thurmna01.jpg
3,1,Willis Reed,22,NYK,47.0,47.0,79,0.595,80,38.0,19.5,14.7,1.7,NO DATA,NO DATA,.432,NO DATA,.742,5.5,.087,1965,https://www.basketball-reference.com//players/r/reedwi01.html,https://www.basketball-reference.com/req/202106291/images/players/reedwi01.jpg
4,2,Luke Jackson,23,PHI,27.0,27.0,79,0.342,76,34.1,14.8,12.9,1.2,NO DATA,NO DATA,.414,NO DATA,.713,4.8,.088,1965,https://www.basketball-reference.com//players/j/jackslu01.html,https://www.basketball-reference.com/req/202106291/images/players/jackslu01.jpg
5,3,Jim Barnes,23,NYK,2.0,2.0,79,0.025,75,34.5,15.5,9.7,1.2,NO DATA,NO DATA,.424,NO DATA,.662,3.4,.063,1965,https://www.basketball-reference.com//players/b/barneji01.html,https://www.basketball-reference.com/req/202106291/images/players/barneji01.jpg
6,4T,Ron Bonham,22,BOS,1.0,1.0,79,0.013,37,10.0,7.4,2.1,0.5,NO DATA,NO DATA,.414,NO DATA,.821,1.8,.230,1965,https://www.basketball-reference.com//players/b/bonharo01.html,https://www.basketball-reference.com/req/202106291/images/players/bonharo01.jpg
7,4T,Joe Caldwell,23,DET,1.0,1.0,79,0.013,66,23.4,10.7,6.7,1.8,NO DATA,NO DATA,.374,NO DATA,.614,0.3,.008,1965,https://www.basketball-reference.com//players/c/caldwjo01.html,https://www.basketball-reference.com/req/202106291/images/players/caldwjo01.jpg
8,4T,Howard Komives,23,NYK,1.0,1.0,79,0.013,80,29.7,12.2,2.4,3.3,NO DATA,NO DATA,.374,NO DATA,.835,0.7,.014,1965,https://www.basketball-reference.com//players/k/komivho01.html,https://www.basketball-reference.com/req/202106291/images/players/komivho01.jpg
9,1,Rick Barry,21,SFW,84.0,84.0,86,0.977,80,37.4,25.7,10.6,2.2,NO DATA,NO DATA,.439,NO DATA,.862,10.4,.167,1966,https://www.basketball-reference.com//players/b/barryri01.html,https://www.basketball-reference.com/req/202106291/images/players/barryri01.jpg
10,2,Billy Cunningham,22,PHI,2.0,2.0,86,0.023,80,26.7,14.3,7.5,2.6,NO DATA,NO DATA,.426,NO DATA,.634,5.0,.112,1966,https://www.basketball-reference.com//players/c/cunnibi01.html,https://www.basketball-reference.com/req/202106291/images/players/cunnibi01.jpg
11,1,Dave Bing,23,DET,74.0,74.0,90,0.822,80,34.5,20.0,4.5,4.1,NO DATA,NO DATA,.436,NO DATA,.738,5.3,.092,1967,https://www.basketball-reference.com//players/b/bingda01.html,https://www.basketball-reference.com/req/202106291/images/players/bingda01.jpg
12,2,Lou Hudson,22,STL,13.0,13.0,90,0.144,80,30.6,18.4,5.4,1.2,NO DATA,NO DATA,.467,NO DATA,.706,4.9,.097,1967,https://www.basketball-reference.com//players/h/hudsolo01.html,https://www.basketball-reference.com/req/202106291/images/players/hudsolo01.jpg
13,3,Archie Clark,25,LAL,3.0,3.0,90,0.033,76,23.2,10.5,2.9,2.7,NO DATA,NO DATA,.452,NO DATA,.708,2.7,.075,1967,https://www.basketball-reference.com//players/c/clarkar01.html,https://www.basketball-reference.com/req/202106291/images/players/clarkar01.jpg
14,1,Earl Monroe,23,BAL,78.0,78.0,79,0.987,82,36.7,24.3,5.7,4.3,NO DATA,NO DATA,.453,NO DATA,.781,9.3,.148,1968,https://www.basketball-reference.com//players/m/monroea01.html,https://www.basketball-reference.com/req/202106291/images/players/monroea01.jpg
15,2,Bill Bradley,24,NYK,1.0,1.0,79,0.013,45,19.4,8.0,2.5,3.0,NO DATA,NO DATA,.416,NO DATA,.731,1.1,.058,1968,https://www.basketball-reference.com//players/b/bradlbi01.html,https://www.basketball-reference.com/req/202106291/images/players/bradlbi01.jpg
16,1,Wes Unseld,22,BAL,53.0,53.0,78,0.679,82,36.2,13.8,18.2,2.6,NO DATA,NO DATA,.476,NO DATA,.605,10.8,.175,1969,https://www.basketball-reference.com//players/u/unselwe01.html,https://www.basketball-reference.com/req/202106291/images/players/unselwe01.jpg
17,2,Elvin Hayes,23,SDR,25.0,25.0,78,0.321,82,45.1,28.4,17.1,1.4,NO DATA,NO DATA,.447,NO DATA,.626,9.6,.124,1969,https://www.basketball-reference.com//players/h/hayesel01.html,https://www.basketball-reference.com/req/202106291/images/players/hayesel01.jpg
18,1,Kareem Abdul-Jabbar,22,MIL,78.0,78.0,78,1.000,82,43.1,28.8,14.5,4.1,NO DATA,NO DATA,.518,NO DATA,.653,13.8,.187,1970,https://www.basketball-reference.com//players/a/abdulka01.html,https://www.basketball-reference.com/req/202106291/images/players/abdulka01.jpg
19,1T,Dave Cowens,22,BOS,36.0,36.0,98,0.367,81,38.0,17.0,15.0,2.8,NO DATA,NO DATA,.422,NO DATA,.732,6.4,.100,1971,https://www.basketball-reference.com//players/c/cowenda01.html,https://www.basketball-reference.com/req/202106291/images/players/cowenda01.jpg
20,1T,Geoff Petrie,22,POR,36.0,36.0,98,0.367,82,37.0,24.8,3.4,4.8,NO DATA,NO DATA,.443,NO DATA,.772,6.2,.099,1971,https://www.basketball-reference.com//players/p/petrige01.html,https://www.basketball-reference.com/req/202106291/images/players/petrige01.jpg
21,3,Pete Maravich,23,ATL,21.0,21.0,98,0.214,81,36.1,23.2,3.7,4.4,NO DATA,NO DATA,.458,NO DATA,.800,6.2,.102,1971,https://www.basketball-reference.com//players/m/maravpe01.html,https://www.basketball-reference.com/req/202106291/images/players/maravpe01.jpg
22,4,Calvin Murphy,22,SDR,4.0,4.0,98,0.041,82,24.6,15.8,3.0,4.0,NO DATA,NO DATA,.458,NO DATA,.820,8.0,.191,1971,https://www.basketball-reference.com//players/m/murphca01.html,https://www.basketball-reference.com/req/202106291/images/players/murphca01.jpg
23,5,Bob Lanier,22,DET,1.0,1.0,98,0.010,82,24.6,15.6,8.1,1.8,NO DATA,NO DATA,.455,NO DATA,.726,5.2,.124,1971,https://www.basketball-reference.com//players/l/laniebo01.html,https://www.basketball-reference.com/req/202106291/images/players/laniebo01.jpg
24,1,Sidney Wicks,22,POR,77.0,77.0,115,0.670,82,39.6,24.5,11.5,4.3,NO DATA,NO DATA,.427,NO DATA,.710,2.3,.034,1972,https://www.basketball-reference.com//players/w/wickssi01.html,https://www.basketball-reference.com/req/202106291/images/players/wickssi01.jpg
25,2,Elmore Smith,22,BUF,21.0,21.0,115,0.183,78,40.8,17.3,15.2,1.4,NO DATA,NO DATA,.454,NO DATA,.534,1.5,.022,1972,https://www.basketball-reference.com//players/s/smithel01.html,https://www.basketball-reference.com/req/202106291/images/players/smithel01.jpg
26,3,Austin Carr,23,CLE,9.0,9.0,115,0.078,43,35.8,21.2,3.5,3.4,NO DATA,NO DATA,.426,NO DATA,.760,1.0,.030,1972,https://www.basketball-reference.com//players/c/carrau01.html,https://www.basketball-reference.com/req/202106291/images/players/carrau01.jpg
27,4,Clifford Ray,23,CHI,5.0,5.0,115,0.043,82,22.8,7.0,10.6,3.1,NO DATA,NO DATA,.499,NO DATA,.615,8.7,.222,1972,https://www.basketball-reference.com//players/r/raycl01.html,https://www.basketball-reference.com/req/202106291/images/players/raycl01.jpg
28,5,Curtis Rowe,22,DET,2.0,2.0,115,0.017,82,32.5,11.3,8.5,1.2,NO DATA,NO DATA,.460,NO DATA,.669,2.3,.041,1972,https://www.basketball-reference.com//players/r/rowecu01.html,https://www.basketball-reference.com/req/202106291/images/players/rowecu01.jpg
29,6,Mike Newlin,23,HOU,1.0,1.0,115,0.009,82,18.2,7.6,2.8,1.6,NO DATA,NO DATA,.414,NO DATA,.750,1.6,.050,1972,https://www.basketball-reference.com//players/n/newlimi01.html,https://www.basketball-reference.com/req/202106291/images/players/newlimi01.jpg
30,1,Bob McAdoo,21,BUF,12.8,12.8,17,0.753,80,32.0,18.0,9.1,1.7,NO DATA,NO DATA,.452,NO DATA,.774,3.8,.071,1973,https://www.basketball-reference.com//players/m/mcadobo01.html,https://www.basketball-reference.com/req/202106291/images/players/mcadobo01.jpg
31,2,Lloyd Neal,22,POR,3.7,3.7,17,0.218,82,33.2,13.4,11.8,1.8,NO DATA,NO DATA,.494,NO DATA,.638,4.8,.085,1973,https://www.basketball-reference.com//players/n/nealll01.html,https://www.basketball-reference.com/req/202106291/images/players/nealll01.jpg
32,3,Chris Ford,24,DET,0.2,0.2,17,0.012,74,20.8,6.4,3.6,2.6,NO DATA,NO DATA,.479,NO DATA,.645,2.5,.079,1973,https://www.basketball-reference.com//players/f/fordch01.html,https://www.basketball-reference.com/req/202106291/images/players/fordch01.jpg
33,4,Jim Price,23,LAL,0.1,0.1,17,0.006,59,14.0,6.4,1.9,1.6,NO DATA,NO DATA,.440,NO DATA,.822,1.5,.088,1973,https://www.basketball-reference.com//players/p/priceji01.html,https://www.basketball-reference.com/req/202106291/images/players/priceji01.jpg
34,5,Bud Stallworth,23,SEA,0.1,0.1,17,0.006,77,15.9,6.3,2.9,0.8,NO DATA,NO DATA,.379,NO DATA,.754,-0.9,-0.036,1973,https://www.basketball-reference.com//players/s/stallbu01.html,https://www.basketball-reference.com/req/202106291/images/players/stallbu01.jpg
35,1,Ernie DiGregorio,23,BUF,16.0,16.0,17,0.941,81,35.9,15.2,2.7,8.2,0.7,0.1,.421,NO DATA,.902,1.2,.021,1974,https://www.basketball-reference.com//players/d/digreer01.html,https://www.basketball-reference.com/req/202106291/images/players/digreer01.jpg
36,2,Ron Behagen,23,KCO,0.7,0.7,17,0.041,80,25.7,11.0,7.1,1.7,0.7,0.5,.432,NO DATA,.764,2.0,.046,1974,https://www.basketball-reference.com//players/b/behagro01.html,https://www.basketball-reference.com/req/202106291/images/players/behagro01.jpg
37,3,Slick Watts,22,SEA,0.2,0.2,17,0.012,62,23.0,8.0,2.9,5.7,1.9,0.2,.388,NO DATA,.645,1.2,.039,1974,https://www.basketball-reference.com//players/w/wattssl01.html,https://www.basketball-reference.com/req/202106291/images/players/wattssl01.jpg
38,1,Jamaal Wilkes,21,GSW,7.6,7.6,18,0.422,82,30.7,14.2,8.2,2.2,1.3,0.3,.442,NO DATA,.734,5.1,.097,1975,https://www.basketball-reference.com//players/w/wilkeja01.html,https://www.basketball-reference.com/req/202106291/images/players/wilkeja01.jpg
39,2,John Drew,20,ATL,5.1,5.1,18,0.283,78,29.3,18.5,10.7,1.8,1.5,0.5,.428,NO DATA,.713,7.1,.149,1975,https://www.basketball-reference.com//players/d/drewjo01.html,https://www.basketball-reference.com/req/202106291/images/players/drewjo01.jpg
40,3,Scott Wedman,22,KCO,3.8,3.8,18,0.211,80,31.9,11.1,6.1,1.6,1.0,0.3,.465,NO DATA,.818,4.8,.091,1975,https://www.basketball-reference.com//players/w/wedmasc01.html,https://www.basketball-reference.com/req/202106291/images/players/wedmasc01.jpg
41,4,Leonard Gray,23,SEA,1.2,1.2,18,0.067,75,30.4,11.5,6.4,2.2,0.8,0.3,.489,NO DATA,.722,4.0,.084,1975,https://www.basketball-reference.com//players/g/grayle01.html,https://www.basketball-reference.com/req/202106291/images/players/grayle01.jpg
42,5,Mike Sojourner,21,ATL,0.3,0.3,18,0.017,73,29.2,11.7,8.8,1.3,0.5,0.8,.488,NO DATA,.651,4.7,.106,1975,https://www.basketball-reference.com//players/s/sojoumi01.html,https://www.basketball-reference.com/req/202106291/images/players/sojoumi01.jpg
43,1,Alvan Adams,21,PHO,16.6,16.6,18,0.922,80,33.2,19.0,9.1,5.6,1.5,1.5,.469,NO DATA,.735,7.2,.130,1976,https://www.basketball-reference.com//players/a/adamsal01.html,https://www.basketball-reference.com/req/202106291/images/players/adamsal01.jpg
44,2,Gus Williams,22,GSW,0.6,0.6,18,0.033,77,22.4,11.7,2.1,3.1,1.8,0.3,.428,NO DATA,.742,4.2,.117,1976,https://www.basketball-reference.com//players/w/willigu01.html,https://www.basketball-reference.com/req/202106291/images/players/willigu01.jpg
45,3,World B. Free,22,PHI,0.4,0.4,18,0.022,71,15.8,8.3,1.8,1.5,0.5,0.1,.448,NO DATA,.602,1.5,.064,1976,https://www.basketball-reference.com//players/f/freewo01.html,https://www.basketball-reference.com/req/202106291/images/players/freewo01.jpg
46,4,Lionel Hollins,22,POR,0.3,0.3,18,0.017,74,25.6,10.8,2.4,4.1,1.8,0.4,.421,NO DATA,.721,1.8,.047,1976,https://www.basketball-reference.com//players/h/hollili01.html,https://www.basketball-reference.com/req/202106291/images/players/hollili01.jpg
47,5,John Shumate,23,TOT,0.1,0.1,18,0.006,75,26.3,11.7,7.4,1.7,1.1,0.5,.561,NO DATA,.650,6.5,.158,1976,https://www.basketball-reference.com//players/s/shumajo01.html,https://www.basketball-reference.com/req/202106291/images/players/shumajo01.jpg
48,1,Adrian Dantley,21,BUF,44.0,44.0,66,0.667,77,36.6,20.3,7.6,1.9,1.2,0.2,.520,NO DATA,.818,9.8,.167,1977,https://www.basketball-reference.com//players/d/dantlad01.html,https://www.basketball-reference.com/req/202106291/images/players/dantlad01.jpg
49,2,John Lucas,23,HOU,8.0,8.0,66,0.121,82,30.9,11.1,2.7,5.6,1.5,0.2,.477,NO DATA,.789,4.8,.091,1977,https://www.basketball-reference.com//players/l/lucasjo01.html,https://www.basketball-reference.com/req/202106291/images/players/lucasjo01.jpg
50,1,Walter Davis,23,PHO,49.3,49.3,66,0.747,81,32.0,24.2,6.0,3.4,1.4,0.2,.526,NO DATA,.830,10.1,.187,1978,https://www.basketball-reference.com//players/d/daviswa03.html,https://www.basketball-reference.com/req/202106291/images/players/daviswa03.jpg
51,2,Marques Johnson,21,MIL,10.3,10.3,66,0.156,80,34.6,19.5,10.6,2.4,1.2,1.3,.522,NO DATA,.736,10.6,.185,1978,https://www.basketball-reference.com//players/j/johnsma01.html,https://www.basketball-reference.com/req/202106291/images/players/johnsma01.jpg
52,3,Bernard King,21,NJN,5.3,5.3,66,0.080,79,39.1,24.2,9.5,2.4,1.5,0.5,.479,NO DATA,.677,5.9,.092,1978,https://www.basketball-reference.com//players/k/kingbe01.html,https://www.basketball-reference.com/req/202106291/images/players/kingbe01.jpg
53,4,Jack Sikma,22,SEA,1.0,1.0,66,0.015,82,27.3,10.7,8.3,1.6,0.8,0.5,.455,NO DATA,.777,5.4,.115,1978,https://www.basketball-reference.com//players/s/sikmaja01.html,https://www.basketball-reference.com/req/202106291/images/players/sikmaja01.jpg
54,5,Norm Nixon,22,LAL,0.3,0.3,66,0.005,81,34.3,13.7,3.0,6.8,1.7,0.1,.497,NO DATA,.714,4.5,.078,1978,https://www.basketball-reference.com//players/n/nixonno01.html,https://www.basketball-reference.com/req/202106291/images/players/nixonno01.jpg
55,1,Phil Ford,22,KCK,62.0,62.0,66,0.939,79,34.5,15.9,2.3,8.6,2.2,0.1,.465,NO DATA,.813,5.7,.101,1979,https://www.basketball-reference.com//players/f/fordph01.html,https://www.basketball-reference.com/req/202106291/images/players/fordph01.jpg
56,2,Reggie Theus,21,CHI,4.0,4.0,66,0.061,82,33.6,16.3,2.8,5.2,1.1,0.2,.480,NO DATA,.761,3.2,.056,1979,https://www.basketball-reference.com//players/t/theusre01.html,https://www.basketball-reference.com/req/202106291/images/players/theusre01.jpg
57,1,Larry Bird,23,BOS,63.0,63.0,66,0.955,82,36.0,21.3,10.4,4.5,1.7,0.6,.474,.406,.836,11.2,.182,1980,https://www.basketball-reference.com//players/b/birdla01.html,https://www.basketball-reference.com/req/202106291/images/players/birdla01.jpg
58,2,Magic Johnson,20,LAL,3.0,3.0,66,0.045,77,36.3,18.0,7.7,7.3,2.4,0.5,.530,.226,.810,10.5,.180,1980,https://www.basketball-reference.com//players/j/johnsma02.html,https://www.basketball-reference.com/req/202106291/images/players/johnsma02.jpg
59,1,Darrell Griffith,22,UTA,19.0,19.0,69,0.275,81,35.4,20.6,3.6,2.4,1.3,0.5,.464,.192,.716,0.4,.006,1981,https://www.basketball-reference.com//players/g/griffda01.html,https://www.basketball-reference.com/req/202106291/images/players/griffda01.jpg
60,2,Kelvin Ransey,22,POR,18.0,18.0,69,0.261,80,30.4,15.2,2.4,6.9,1.1,0.1,.452,.097,.749,2.8,.056,1981,https://www.basketball-reference.com//players/r/ranseke01.html,https://www.basketball-reference.com/req/202106291/images/players/ranseke01.jpg
61,3,Larry Smith,23,GSW,14.0,14.0,69,0.203,82,31.4,9.6,12.1,1.1,0.9,0.8,.512,NO DATA,.588,6.1,.113,1981,https://www.basketball-reference.com//players/s/smithla01.html,https://www.basketball-reference.com/req/202106291/images/players/smithla01.jpg
62,4,Kevin McHale,23,BOS,11.0,11.0,69,0.159,82,20.1,10.0,4.4,0.7,0.3,1.8,.533,.000,.679,4.7,.137,1981,https://www.basketball-reference.com//players/m/mchalke01.html,https://www.basketball-reference.com/req/202106291/images/players/mchalke01.jpg
63,5,Joe Barry Carroll,22,GSW,3.0,3.0,69,0.043,82,35.6,18.9,9.3,1.4,0.6,1.5,.491,.000,.716,5.7,.094,1981,https://www.basketball-reference.com//players/c/carrojo01.html,https://www.basketball-reference.com/req/202106291/images/players/carrojo01.jpg
64,6,Michael Brooks,22,SDC,2.0,2.0,69,0.029,82,30.2,14.7,5.4,2.5,1.2,0.4,.479,.000,.706,4.9,.095,1981,https://www.basketball-reference.com//players/b/brookmi01.html,https://www.basketball-reference.com/req/202106291/images/players/brookmi01.jpg
65,7T,Mike O'Koren,22,NJN,1.0,1.0,69,0.014,79,31.3,11.0,6.1,3.2,1.1,0.3,.486,.278,.637,3.8,.075,1981,https://www.basketball-reference.com//players/o/okoremi01.html,https://www.basketball-reference.com/req/202106291/images/players/okoremi01.jpg
66,7T,Andrew Toney,23,PHI,1.0,1.0,69,0.014,75,23.6,12.9,1.9,3.6,0.8,0.1,.495,.310,.712,2.2,.061,1981,https://www.basketball-reference.com//players/t/toneyan01.html,https://www.basketball-reference.com/req/202106291/images/players/toneyan01.jpg
67,1,Buck Williams,21,NJN,33.0,33.0,69,0.478,82,34.5,15.5,12.3,1.3,1.0,1.0,.582,.000,.624,8.9,.152,1982,https://www.basketball-reference.com//players/w/willibu01.html,https://www.basketball-reference.com/req/202106291/images/players/willibu01.jpg
68,2,Kelly Tripucka,22,DET,22.0,22.0,69,0.319,82,37.5,21.6,5.4,3.3,1.1,0.2,.496,.227,.797,7.5,.117,1982,https://www.basketball-reference.com//players/t/tripuke01.html,https://www.basketball-reference.com/req/202106291/images/players/tripuke01.jpg
69,3,Jay Vincent,22,DAL,11.0,11.0,69,0.159,81,32.4,21.4,7.0,2.2,1.1,0.3,.497,.250,.716,5.6,.102,1982,https://www.basketball-reference.com//players/v/vinceja01.html,https://www.basketball-reference.com/req/202106291/images/players/vinceja01.jpg
70,1,Terry Cummings,21,SDC,60.0,60.0,74,0.811,70,36.2,23.7,10.6,2.5,1.8,0.9,.523,.000,.709,8.7,.164,1983,https://www.basketball-reference.com//players/c/cummite01.html,https://www.basketball-reference.com/req/202106291/images/players/cummite01.jpg
71,2,Clark Kellogg,21,IND,11.0,11.0,74,0.149,81,34.1,20.1,10.6,2.8,1.7,0.5,.479,.222,.741,6.8,.119,1983,https://www.basketball-reference.com//players/k/kellocl01.html,https://www.basketball-reference.com/req/202106291/images/players/kellocl01.jpg
72,3,James Worthy,21,LAL,3.0,3.0,74,0.041,77,25.6,13.4,5.2,1.7,1.2,0.8,.579,.250,.624,5.1,.125,1983,https://www.basketball-reference.com//players/w/worthja01.html,https://www.basketball-reference.com/req/202106291/images/players/worthja01.jpg
